url,Title,JPEG,PDF,Rights,DOI
"'https://rucore.libraries.rutgers.edu/rutgers-lib/20388', '', '', '', '', '', '', ''","Hand drawn map of Rutgers University; New Brunswick, N.J.",https://rucore.libraries.rutgers.edu/rutgers-lib/20388/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20388/PDF/1/play/,"The copyright law of the United States (Title 17, U.S. Code) governs use of this work. You may make use of this resource, with proper attribution, in accordance with U.S. copyright law.",https://doi.org/doi:10.7282/T3PR7WH1
"'https://rucore.libraries.rutgers.edu/rutgers-lib/20227', '', '', '', '', '', '', ''","Rutgers University, New Jersey, 1946 football schedule verso",https://rucore.libraries.rutgers.edu/rutgers-lib/20227/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20227/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3W66M90
"'https://rucore.libraries.rutgers.edu/rutgers-lib/20223', '', '', '', '', '', '', ''","Rutgers University, New Brunswick, New Jersey campuses 1973",https://rucore.libraries.rutgers.edu/rutgers-lib/20223/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20223/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3C53MCR
"'https://rucore.libraries.rutgers.edu/rutgers-lib/20219', '', '', '', '', '', '', ''","Rutgers College of Agriculture and Environmental Science, New Jersey 1969",https://rucore.libraries.rutgers.edu/rutgers-lib/20219/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20219/PDF/1/play/,"This resource may be copyright protected. You may make use of this resource, with proper attribution, for educational and other non-commercial uses only. Contact the contributing organization to obtain permission for reproduction, publication, and commercial use.",https://doi.org/doi:10.7282/T3V69K45
"'https://rucore.libraries.rutgers.edu/rutgers-lib/20220', '', '', '', '', '', '', ''","Rutgers College of Agriculture and Environmental Science, New Jersey 1973",https://rucore.libraries.rutgers.edu/rutgers-lib/20220/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20220/PDF/1/play/,"This resource may be copyright protected. You may make use of this resource, with proper attribution, for educational and other non-commercial uses only. Contact the contributing organization to obtain permission for reproduction, publication, and commercial use.",https://doi.org/doi:10.7282/T30002M0
"'https://rucore.libraries.rutgers.edu/rutgers-lib/20312', '', '', '', '', '', '', ''","Rutgers University, Newark, New Jersey 1947 map 1",https://rucore.libraries.rutgers.edu/rutgers-lib/20312/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20312/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3X92BT7
"'https://rucore.libraries.rutgers.edu/rutgers-lib/20322', '', '', '', '', '', '', ''","Rutgers University, Newark, New Jersey 1947 map 2",https://rucore.libraries.rutgers.edu/rutgers-lib/20322/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20322/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3222V9J
"'https://rucore.libraries.rutgers.edu/rutgers-lib/20225', '', '', '', '', '', '', ''","Rutgers University, New Brunswick, New Jersey campuses 1973",https://rucore.libraries.rutgers.edu/rutgers-lib/20225/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20225/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3MP53TG
"'https://rucore.libraries.rutgers.edu/rutgers-lib/20214', '', '', '', '', '', '', ''","Rutgers University, New Jersey 1934 Queens Campus study",https://rucore.libraries.rutgers.edu/rutgers-lib/20214/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20214/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3PG1S8M
"'https://rucore.libraries.rutgers.edu/rutgers-lib/20333', '', '', '', '', '', '', ''","Rutgers University, Newark, New Jersey campus 1969 map 2",https://rucore.libraries.rutgers.edu/rutgers-lib/20333/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20333/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T35T3M0H
"'https://rucore.libraries.rutgers.edu/rutgers-lib/20377', '', '', '', '', '', '', ''","Map of College Avenue Campus, Rutgers University, New Brunswick, New Jersey",https://rucore.libraries.rutgers.edu/rutgers-lib/20377/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20377/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3TB17F3
"'https://rucore.libraries.rutgers.edu/rutgers-lib/20306', '', '', '', '', '', '', ''","University Heights Area of the College Avenue Campus of Rutgers University, New Jersey Map",https://rucore.libraries.rutgers.edu/rutgers-lib/20306/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20306/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T38K79MW
"'https://rucore.libraries.rutgers.edu/rutgers-lib/20318', '', '', '', '', '', '', ''",Maps of the New Jersey College for Women and College Avenue Campus of Rutgers University (1947),https://rucore.libraries.rutgers.edu/rutgers-lib/20318/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20318/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3NS0VDN
"'https://rucore.libraries.rutgers.edu/rutgers-lib/20373', '', '', '', '', '', '', ''","University Affairs, The Ever-Changing Campus; New Brunswick, New Jersey",https://rucore.libraries.rutgers.edu/rutgers-lib/20373/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20373/PDF/1/play/,"This resource may be copyright protected. You may make use of this resource, with proper attribution, for educational and other non-commercial uses only. Contact the contributing organization to obtain permission for reproduction, publication, and commercial use.",https://doi.org/doi:10.7282/T3NP250Q
"'https://rucore.libraries.rutgers.edu/rutgers-lib/20379', '', '', '', '', '', '', ''","Small map of New Brunswick, New Jersey",https://rucore.libraries.rutgers.edu/rutgers-lib/20379/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20379/PDF/1/play/,"This resource may be copyright protected. You may make use of this resource, with proper attribution, for educational and other non-commercial uses only. Contact the contributing organization to obtain permission for reproduction, publication, and commercial use.",https://doi.org/doi:10.7282/T3JW8FF8
"'https://rucore.libraries.rutgers.edu/rutgers-lib/20311', '', '', '', '', '', '', ''","Map of Douglass College; New Brunwsick, New Jersey (1962)",https://rucore.libraries.rutgers.edu/rutgers-lib/20311/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20311/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3MS3T9Q
"'https://rucore.libraries.rutgers.edu/rutgers-lib/20326', '', '', '', '', '', '', ''","Map of New Jersey College for Women; New Brunswick, New Jersey",https://rucore.libraries.rutgers.edu/rutgers-lib/20326/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20326/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3D79BZB
"'https://rucore.libraries.rutgers.edu/rutgers-lib/20314', '', '', '', '', '', '', ''","Campus Map of Douglass College; New Brunswick, New Jersey",https://rucore.libraries.rutgers.edu/rutgers-lib/20314/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20314/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3RJ4K00
