Title,Alternative Title,Description,Language,Creator,Title Source,Resource Class,ISO Topic Categories,Keyword,Date Issued,Temporal Coverage,Date Range,Spatial Coverage,Bounding Box,Resource Type,Format,Information,Download,MapServer,FeatureServer,ImageServer,ID,Identifier,Provider,Code,Member Of,Status,Accrual Method,Date Accessioned,Rights,Access Rights,Suppressed,Child Record,File Size
,Parks,"City of Indianapolis & Marion County, IN Topographic Base Map",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,IndyBasemaps,2019-09-24T16:01:21.000Z,,,"Wynnedale, Indiana|Williams Creek, Indiana|Spring Hill, Indiana|Meridian Hills, Indiana|Warren Park, Indiana|Clermont, Indiana|Southport, Indiana|Hendricks County, Indiana|Rocky Ripple, Indiana|Speedway, Indiana|Homecroft, Indiana|Marion County, Indiana|Crows Nest, Indiana|North Crows Nest, Indiana|Beech Grove, Indiana|Indiana","-86.3285,39.6335,-85.9474,39.9277",Vector data,Shapefile,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_159,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_159.zip,,,,322ee79b35f748869974ec661bd04bbc_159,https://hub.arcgis.com/datasets/322ee79b35f748869974ec661bd04bbc_159,Indiana University,01c-02,01c-02,Active,ArcGIS Hub,2021-09-27,,Public,False,False,0.6754 MB
,Parks,"City of Indianapolis & Marion County, IN Topographic Base Map",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,IndyBasemaps,2019-09-24T16:01:21.000Z,,,"Wynnedale, Indiana|Williams Creek, Indiana|Spring Hill, Indiana|Meridian Hills, Indiana|Warren Park, Indiana|Clermont, Indiana|Southport, Indiana|Hendricks County, Indiana|Rocky Ripple, Indiana|Speedway, Indiana|Homecroft, Indiana|Marion County, Indiana|Crows Nest, Indiana|North Crows Nest, Indiana|Beech Grove, Indiana|Indiana","-86.3285,39.6335,-85.9474,39.9277",Vector data,Shapefile,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_181,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_181.zip,,,,322ee79b35f748869974ec661bd04bbc_181,https://hub.arcgis.com/datasets/322ee79b35f748869974ec661bd04bbc_181,Indiana University,01c-02,01c-02,Active,ArcGIS Hub,2021-09-27,,Public,False,False,0.6754 MB
,Parks,"City of Indianapolis & Marion County, IN Topographic Base Map",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,IndyBasemaps,2019-09-24T16:01:21.000Z,,,"Wynnedale, Indiana|Williams Creek, Indiana|Spring Hill, Indiana|Meridian Hills, Indiana|Warren Park, Indiana|Clermont, Indiana|Southport, Indiana|Hendricks County, Indiana|Rocky Ripple, Indiana|Speedway, Indiana|Homecroft, Indiana|Marion County, Indiana|Crows Nest, Indiana|North Crows Nest, Indiana|Beech Grove, Indiana|Indiana","-86.3285,39.6335,-85.9474,39.9277",Vector data,Shapefile,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_98,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_98.zip,,,,322ee79b35f748869974ec661bd04bbc_98,https://hub.arcgis.com/datasets/322ee79b35f748869974ec661bd04bbc_98,Indiana University,01c-02,01c-02,Active,ArcGIS Hub,2021-09-27,,Public,False,False,0.6754 MB
,Parks,"City of Indianapolis & Marion County, IN Topographic Base Map",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,IndyBasemaps,2019-09-24T16:01:21.000Z,,,"Wynnedale, Indiana|Williams Creek, Indiana|Spring Hill, Indiana|Meridian Hills, Indiana|Warren Park, Indiana|Clermont, Indiana|Southport, Indiana|Hendricks County, Indiana|Rocky Ripple, Indiana|Speedway, Indiana|Homecroft, Indiana|Marion County, Indiana|Crows Nest, Indiana|North Crows Nest, Indiana|Beech Grove, Indiana|Indiana","-86.3285,39.6335,-85.9474,39.9277",Vector data,Shapefile,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_38,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_38.zip,,,,322ee79b35f748869974ec661bd04bbc_38,https://hub.arcgis.com/datasets/322ee79b35f748869974ec661bd04bbc_38,Indiana University,01c-02,01c-02,Active,ArcGIS Hub,2021-09-27,,Public,False,False,0.6754 MB
,Parks,"City of Indianapolis & Marion County, IN Topographic Base Map",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,IndyBasemaps,2019-09-24T16:01:21.000Z,,,"Wynnedale, Indiana|Williams Creek, Indiana|Spring Hill, Indiana|Meridian Hills, Indiana|Warren Park, Indiana|Clermont, Indiana|Southport, Indiana|Hendricks County, Indiana|Rocky Ripple, Indiana|Speedway, Indiana|Homecroft, Indiana|Marion County, Indiana|Crows Nest, Indiana|North Crows Nest, Indiana|Beech Grove, Indiana|Indiana","-86.3285,39.6335,-85.9474,39.9277",Vector data,Shapefile,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_78,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_78.zip,,,,322ee79b35f748869974ec661bd04bbc_78,https://hub.arcgis.com/datasets/322ee79b35f748869974ec661bd04bbc_78,Indiana University,01c-02,01c-02,Active,ArcGIS Hub,2021-09-27,,Public,False,False,0.6754 MB
,Parks,"City of Indianapolis & Marion County, IN Topographic Base Map",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,IndyBasemaps,2019-09-24T16:01:21.000Z,,,"Wynnedale, Indiana|Williams Creek, Indiana|Spring Hill, Indiana|Meridian Hills, Indiana|Warren Park, Indiana|Clermont, Indiana|Southport, Indiana|Hendricks County, Indiana|Rocky Ripple, Indiana|Speedway, Indiana|Homecroft, Indiana|Marion County, Indiana|Crows Nest, Indiana|North Crows Nest, Indiana|Beech Grove, Indiana|Indiana","-86.3285,39.6335,-85.9474,39.9277",Vector data,Shapefile,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_118,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_118.zip,,,,322ee79b35f748869974ec661bd04bbc_118,https://hub.arcgis.com/datasets/322ee79b35f748869974ec661bd04bbc_118,Indiana University,01c-02,01c-02,Active,ArcGIS Hub,2021-09-27,,Public,False,False,0.6754 MB
,Schools,"City of Indianapolis & Marion County, IN Topographic Base Map",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,IndyBasemaps,2019-09-24T16:01:21.000Z,,,,"1.2871,14.2093,2.2295,15.1293",Vector data,Shapefile,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_56,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_56.zip,,,,322ee79b35f748869974ec661bd04bbc_56,https://hub.arcgis.com/datasets/322ee79b35f748869974ec661bd04bbc_56,Indiana University,01c-02,01c-02,Active,ArcGIS Hub,2021-09-27,,Public,False,False,0.214 MB
,Schools,"City of Indianapolis & Marion County, IN Topographic Base Map",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,IndyBasemaps,2019-09-24T16:01:21.000Z,,,,"1.2871,14.2093,2.2295,15.1293",Vector data,Shapefile,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_157,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_157.zip,,,,322ee79b35f748869974ec661bd04bbc_157,https://hub.arcgis.com/datasets/322ee79b35f748869974ec661bd04bbc_157,Indiana University,01c-02,01c-02,Active,ArcGIS Hub,2021-09-27,,Public,False,False,0.2139 MB
,Golf Course,"City of Indianapolis & Marion County, IN Topographic Base Map",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,IndyBasemaps,2019-09-24T16:01:21.000Z,,,,"1.2797,14.2064,2.2232,15.1302",Vector data,Shapefile,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_116,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_116.zip,,,,322ee79b35f748869974ec661bd04bbc_116,https://hub.arcgis.com/datasets/322ee79b35f748869974ec661bd04bbc_116,Indiana University,01c-02,01c-02,Active,ArcGIS Hub,2021-09-27,,Public,False,False,0.6838 MB
,Golf Course,"City of Indianapolis & Marion County, IN Topographic Base Map",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,IndyBasemaps,2019-09-24T16:01:21.000Z,,,,"1.2797,14.2064,2.2232,15.1302",Vector data,Shapefile,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_76,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_76.zip,,,,322ee79b35f748869974ec661bd04bbc_76,https://hub.arcgis.com/datasets/322ee79b35f748869974ec661bd04bbc_76,Indiana University,01c-02,01c-02,Active,ArcGIS Hub,2021-09-27,,Public,False,False,0.6838 MB
,Golf Course,"City of Indianapolis & Marion County, IN Topographic Base Map",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,IndyBasemaps,2019-09-24T16:01:21.000Z,,,,"1.2797,14.2064,2.2232,15.1302",Vector data,Shapefile,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_138,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_138.zip,,,,322ee79b35f748869974ec661bd04bbc_138,https://hub.arcgis.com/datasets/322ee79b35f748869974ec661bd04bbc_138,Indiana University,01c-02,01c-02,Active,ArcGIS Hub,2021-09-27,,Public,False,False,0.6838 MB
,Golf Course,"City of Indianapolis & Marion County, IN Topographic Base Map",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,IndyBasemaps,2019-09-24T16:01:21.000Z,,,,"1.2797,14.2064,2.2232,15.1302",Vector data,Shapefile,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_96,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_96.zip,,,,322ee79b35f748869974ec661bd04bbc_96,https://hub.arcgis.com/datasets/322ee79b35f748869974ec661bd04bbc_96,Indiana University,01c-02,01c-02,Active,ArcGIS Hub,2021-09-27,,Public,False,False,0.6838 MB
,Cemetery,"City of Indianapolis & Marion County, IN Topographic Base Map",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,IndyBasemaps,2019-09-24T16:01:21.000Z,,,,"1.2816,14.2695,2.2535,15.1320",Vector data,Shapefile,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_184,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_184.zip,,,,322ee79b35f748869974ec661bd04bbc_184,https://hub.arcgis.com/datasets/322ee79b35f748869974ec661bd04bbc_184,Indiana University,01c-02,01c-02,Active,ArcGIS Hub,2021-09-27,,Public,False,False,0.006 MB
,Ponds,"City of Indianapolis & Marion County, IN Topographic Base Map",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,IndyBasemaps,2019-09-24T16:01:21.000Z,,,,"1.2790,14.2072,2.2657,15.1313",Vector data,Shapefile,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_49,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_49.zip,,,,322ee79b35f748869974ec661bd04bbc_49,https://hub.arcgis.com/datasets/322ee79b35f748869974ec661bd04bbc_49,Indiana University,01c-02,01c-02,Active,ArcGIS Hub,2021-09-27,,Public,False,False,1.2609 MB
,City Limits,South Bend City Limits (updated with annexations and disannexations),eng,City of South Bend,"South Bend, Indiana",Datasets,,SouthBend|city|limits|boundary,2016-07-26T15:08:38.000Z,,,"St. Joseph County, Indiana|Indian Village, Indiana|Roseland, Indiana|Notre Dame, Indiana|Indiana","-86.4758,41.5919,-86.1584,41.7611",Vector data,Shapefile,https://data-southbend.opendata.arcgis.com/datasets/792f06164e5e4d7ab8479d7432586fdb_0,https://data-southbend.opendata.arcgis.com/datasets/792f06164e5e4d7ab8479d7432586fdb_0.zip,,,,792f06164e5e4d7ab8479d7432586fdb_0,https://hub.arcgis.com/datasets/792f06164e5e4d7ab8479d7432586fdb_0,Purdue University,09c-01,09c-01,Active,ArcGIS Hub,2021-09-27,,Public,False,False,0.0157 MB
