identifier,landingPage,portalName
b97262d30d70435c868525506d34407c_0,http://public-iowadot.opendata.arcgis.com/datasets/b97262d30d70435c868525506d34407c_0,03a-02
0bc777e6694940a786c0136bbac014a5_0,http://public-iowadot.opendata.arcgis.com/datasets/0bc777e6694940a786c0136bbac014a5_0,03a-02
dde8d5bb44014faea4bc9b2524ff6d30_0,http://public-iowadot.opendata.arcgis.com/datasets/dde8d5bb44014faea4bc9b2524ff6d30_0,03a-02
653d07cc0ac24e9db122c93d470c86a3_0,http://public-iowadot.opendata.arcgis.com/datasets/653d07cc0ac24e9db122c93d470c86a3_0,03a-02
a77e93b40c55476fae4791e63c90e664_0,http://public-iowadot.opendata.arcgis.com/datasets/a77e93b40c55476fae4791e63c90e664_0,03a-02
5f4b9bf8edc24fb9af52615a70527231_0,http://public-iowadot.opendata.arcgis.com/datasets/5f4b9bf8edc24fb9af52615a70527231_0,03a-02
dc0b42a030d542f8ad5001829aec3109_0,http://public-iowadot.opendata.arcgis.com/datasets/dc0b42a030d542f8ad5001829aec3109_0,03a-02
a95c18ee2c684b60a3ade7d8ab865d6d_0,http://public-iowadot.opendata.arcgis.com/datasets/a95c18ee2c684b60a3ade7d8ab865d6d_0,03a-02
006fad9f7e584e87a509a7c48c8dd825,http://public-iowadot.opendata.arcgis.com/datasets/006fad9f7e584e87a509a7c48c8dd825,03a-02
f9bfd239572f40ca8fa3491789f10fc2_0,http://public-iowadot.opendata.arcgis.com/datasets/f9bfd239572f40ca8fa3491789f10fc2_0,03a-02
2c83e4e93df645cfa0c8bc19dba23d2d_0,http://public-iowadot.opendata.arcgis.com/datasets/2c83e4e93df645cfa0c8bc19dba23d2d_0,03a-02
5e0f8e94a2e84f35ac3e55d37ec1ab3c_0,http://public-iowadot.opendata.arcgis.com/datasets/5e0f8e94a2e84f35ac3e55d37ec1ab3c_0,03a-02
47fec1ce3f1a4af793481c89f91cbd72_0,http://public-iowadot.opendata.arcgis.com/datasets/47fec1ce3f1a4af793481c89f91cbd72_0,03a-02
88434138cb6a4216b5b3df593a7c89dd_0,http://public-iowadot.opendata.arcgis.com/datasets/88434138cb6a4216b5b3df593a7c89dd_0,03a-02
be367700638645bea11d09262931acb0_0,http://public-iowadot.opendata.arcgis.com/datasets/be367700638645bea11d09262931acb0_0,03a-02
d2687feab5ed46ac8910694942246d28_0,http://public-iowadot.opendata.arcgis.com/datasets/d2687feab5ed46ac8910694942246d28_0,03a-02
fc02144fb11241d4980192b8d2236a90_0,http://public-iowadot.opendata.arcgis.com/datasets/fc02144fb11241d4980192b8d2236a90_0,03a-02
4a84e99aba344f649f3deea76f0a10fd_0,http://public-iowadot.opendata.arcgis.com/datasets/4a84e99aba344f649f3deea76f0a10fd_0,03a-02
17ebd56a70174682a781de29105fa1da_1,http://data.imap.maryland.gov/datasets/17ebd56a70174682a781de29105fa1da_1,04a-01
2315ef0b071a4ec59420e3d342dbcfe2_0,http://data.imap.maryland.gov/datasets/2315ef0b071a4ec59420e3d342dbcfe2_0,04a-01
3f07cb701bdd4f9b96d61d940e4feee7_3,http://data.imap.maryland.gov/datasets/3f07cb701bdd4f9b96d61d940e4feee7_3,04a-01
769a4580f52f4516ae5e0c57840271ed_2,http://data.imap.maryland.gov/datasets/769a4580f52f4516ae5e0c57840271ed_2,04a-01
f54ead1d4a7e4e448bedd1122b719e54_0,http://data2018-mcgov-gis.opendata.arcgis.com/datasets/f54ead1d4a7e4e448bedd1122b719e54_0,04b-24031
3fc30434699e4238a8586d4447ff3622_31,http://opendata.dc.gov/datasets/3fc30434699e4238a8586d4447ff3622_31,04c-01
3d692f575b624acab4605699aa65973c_7,http://opendata.dc.gov/datasets/3d692f575b624acab4605699aa65973c_7,04c-01
fd12e009a68f4e0286b0564fe2679c3a_30,http://opendata.dc.gov/datasets/fd12e009a68f4e0286b0564fe2679c3a_30,04c-01
5b1de94278154421ab4ccfc94676c269_10,http://opendata.dc.gov/datasets/5b1de94278154421ab4ccfc94676c269_10,04c-01
d40eb31ca5ce4978bd777a51e772ebe2_15,http://opendata.dc.gov/datasets/d40eb31ca5ce4978bd777a51e772ebe2_15,04c-01
e58297b25d034aee9e90c76e25210d99_19,http://opendata.dc.gov/datasets/e58297b25d034aee9e90c76e25210d99_19,04c-01
66982badbd654dedadf1b346d1a95dca_42,http://opendata.dc.gov/datasets/66982badbd654dedadf1b346d1a95dca_42,04c-01
bd7b8d6c5aba4632ab3031e5c2a97fdd_2,http://opendata.dc.gov/datasets/bd7b8d6c5aba4632ab3031e5c2a97fdd_2,04c-01
9b5ae5ee38234538b08c66bb20dea1e3_34,http://opendata.dc.gov/datasets/9b5ae5ee38234538b08c66bb20dea1e3_34,04c-01
ecad12968e934c8cbd2e8ca4436a285b_8,http://opendata.dc.gov/datasets/ecad12968e934c8cbd2e8ca4436a285b_8,04c-01
6f20e66452f847cc91ad2ffadc6e52f2_5,http://opendata.dc.gov/datasets/6f20e66452f847cc91ad2ffadc6e52f2_5,04c-01
03fcb333c5a3441ab9823116b4359c4a_4,http://opendata.dc.gov/datasets/03fcb333c5a3441ab9823116b4359c4a_4,04c-01
1a983bf572604bf1acc9c17d87aaa362_12,http://opendata.dc.gov/datasets/1a983bf572604bf1acc9c17d87aaa362_12,04c-01
9c47d232eee647939acc5cbdb5f28a68_23,http://opendata.dc.gov/datasets/9c47d232eee647939acc5cbdb5f28a68_23,04c-01
0a33bf13807f486baa560464f98a72bf_65,http://opendata.dc.gov/datasets/0a33bf13807f486baa560464f98a72bf_65,04c-01
dd0f6e6db901444c9fb6152b896295cf_6,http://opendata.dc.gov/datasets/dd0f6e6db901444c9fb6152b896295cf_6,04c-01
0d7262c9feee41d8802eaf43253f6557_24,http://opendata.dc.gov/datasets/0d7262c9feee41d8802eaf43253f6557_24,04c-01
32696e3a0ea44d3e890eb2127b75b4bc_29,http://opendata.dc.gov/datasets/32696e3a0ea44d3e890eb2127b75b4bc_29,04c-01
8c3879b00d7c44a6937f6e2956ec9101_19,http://opendata.dc.gov/datasets/8c3879b00d7c44a6937f6e2956ec9101_19,04c-01
fec196030c0b4cd9901c71e579ec7831_41,http://opendata.dc.gov/datasets/fec196030c0b4cd9901c71e579ec7831_41,04c-01
38ca2191c6924e2abd96447ede4ccbd3_1,http://opendata.dc.gov/datasets/38ca2191c6924e2abd96447ede4ccbd3_1,04c-01
34cd5d21b0da4365b76e981a294cd5d0_21,http://opendata.dc.gov/datasets/34cd5d21b0da4365b76e981a294cd5d0_21,04c-01
b3f1cca9a3a64eddac710733186becd8_11,http://opendata.dc.gov/datasets/b3f1cca9a3a64eddac710733186becd8_11,04c-01
f6fd56433d3041c6bf441e9d3a6d06f7_1,http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/f6fd56433d3041c6bf441e9d3a6d06f7_1,04f-01
f6fd56433d3041c6bf441e9d3a6d06f7_0,http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/f6fd56433d3041c6bf441e9d3a6d06f7_0,04f-01
2e86cf0176984e16a0cde0844cfb6dcd_1,http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/2e86cf0176984e16a0cde0844cfb6dcd_1,04f-01
2e86cf0176984e16a0cde0844cfb6dcd_0,http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/2e86cf0176984e16a0cde0844cfb6dcd_0,04f-01
7585b473b79b489c938d1518f1b20cf3_0,http://gis-michigan.opendata.arcgis.com/datasets/7585b473b79b489c938d1518f1b20cf3_0,06a-01
ef18250a515e4e51a860594069d39fb8_4,http://gis-michigan.opendata.arcgis.com/datasets/ef18250a515e4e51a860594069d39fb8_4,06a-01
fb182ae2a5b348ec89433b64b339453b_0,http://gis-michigan.opendata.arcgis.com/datasets/fb182ae2a5b348ec89433b64b339453b_0,06a-01
ef18250a515e4e51a860594069d39fb8_2,http://gis-michigan.opendata.arcgis.com/datasets/ef18250a515e4e51a860594069d39fb8_2,06a-01
ef18250a515e4e51a860594069d39fb8_3,http://gis-michigan.opendata.arcgis.com/datasets/ef18250a515e4e51a860594069d39fb8_3,06a-01
16a63c75ebe447938f726ce5cad8578f_0,http://gis-michigan.opendata.arcgis.com/datasets/16a63c75ebe447938f726ce5cad8578f_0,06a-01
ef18250a515e4e51a860594069d39fb8_1,http://gis-michigan.opendata.arcgis.com/datasets/ef18250a515e4e51a860594069d39fb8_1,06a-01
b5fe41b6f5384f6bacf83a746121796c_0,http://gis-michigan.opendata.arcgis.com/datasets/b5fe41b6f5384f6bacf83a746121796c_0,06a-01
95c66238c5e447ea9709e91cdb9ca66b_0,http://gis-michigan.opendata.arcgis.com/datasets/95c66238c5e447ea9709e91cdb9ca66b_0,06a-01
c158a016a081423c99219682b44f74c8_0,http://gis-michigan.opendata.arcgis.com/datasets/c158a016a081423c99219682b44f74c8_0,06a-01
db449536e232482d913dfd7d15e26cfc_2,http://gis-michigan.opendata.arcgis.com/datasets/db449536e232482d913dfd7d15e26cfc_2,06a-01
ef18250a515e4e51a860594069d39fb8_5,http://gis-michigan.opendata.arcgis.com/datasets/ef18250a515e4e51a860594069d39fb8_5,06a-01
95b17abff5a64a9096639c24e59c5b88_0,http://gis-michigan.opendata.arcgis.com/datasets/95b17abff5a64a9096639c24e59c5b88_0,06a-01
8b6a47df85034ee09b31fae552cbe535_0,http://gis-michigan.opendata.arcgis.com/datasets/8b6a47df85034ee09b31fae552cbe535_0,06a-01
ef18250a515e4e51a860594069d39fb8_0,http://gis-michigan.opendata.arcgis.com/datasets/ef18250a515e4e51a860594069d39fb8_0,06a-01
95c66238c5e447ea9709e91cdb9ca66b_0,http://maps-semcog.opendata.arcgis.com/datasets/95c66238c5e447ea9709e91cdb9ca66b_0,06f-01
b5fe41b6f5384f6bacf83a746121796c_0,http://maps-semcog.opendata.arcgis.com/datasets/b5fe41b6f5384f6bacf83a746121796c_0,06f-01
8b6a47df85034ee09b31fae552cbe535_0,http://maps-semcog.opendata.arcgis.com/datasets/8b6a47df85034ee09b31fae552cbe535_0,06f-01
7585b473b79b489c938d1518f1b20cf3_0,http://maps-semcog.opendata.arcgis.com/datasets/7585b473b79b489c938d1518f1b20cf3_0,06f-01
c158a016a081423c99219682b44f74c8_0,http://maps-semcog.opendata.arcgis.com/datasets/c158a016a081423c99219682b44f74c8_0,06f-01
fb182ae2a5b348ec89433b64b339453b_0,http://maps-semcog.opendata.arcgis.com/datasets/fb182ae2a5b348ec89433b64b339453b_0,06f-01
16a63c75ebe447938f726ce5cad8578f_0,http://maps-semcog.opendata.arcgis.com/datasets/16a63c75ebe447938f726ce5cad8578f_0,06f-01
95b17abff5a64a9096639c24e59c5b88_0,http://maps-semcog.opendata.arcgis.com/datasets/95b17abff5a64a9096639c24e59c5b88_0,06f-01
d2f2d73e8fd841159a7362931b658bb3_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/d2f2d73e8fd841159a7362931b658bb3_0,08b-42039
7c86c78cdf9048a1b647b38ffd96a6b7_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/7c86c78cdf9048a1b647b38ffd96a6b7_0,08b-42039
437898aabb8b42968f03acb75833d9c0_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/437898aabb8b42968f03acb75833d9c0_0,08b-42039
c7bef2b5ba1d42a8821ec22c7ce16920_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/c7bef2b5ba1d42a8821ec22c7ce16920_0,08b-42039
0dccd0ebc1cc4413b040912089e4cd46_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/0dccd0ebc1cc4413b040912089e4cd46_0,08b-42039
55225b6f237f4a5282d47de2790745a5_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/55225b6f237f4a5282d47de2790745a5_0,08b-42039
478340b9946144c5a631bedcbd91faaf_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/478340b9946144c5a631bedcbd91faaf_0,08b-42039
9c3deac061dd4cb798af5b98267890cb_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/9c3deac061dd4cb798af5b98267890cb_0,08b-42039
43e96e1a06f84394942ba8bf5ba60c7f_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/43e96e1a06f84394942ba8bf5ba60c7f_0,08b-42039
29f0278c678a4af886de21de65cdc2b7_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/29f0278c678a4af886de21de65cdc2b7_0,08b-42039
2df6cd2c0d2841099519744c6900d598_16,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/2df6cd2c0d2841099519744c6900d598_16,08b-42039
2df6cd2c0d2841099519744c6900d598_4,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/2df6cd2c0d2841099519744c6900d598_4,08b-42039
31d9ea95d67547ae951eec10b60a731f_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/31d9ea95d67547ae951eec10b60a731f_0,08b-42039
85cdbfb0baca48709bd40933f4d5eac2_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/85cdbfb0baca48709bd40933f4d5eac2_0,08b-42039
c2872436a2024b0fa82d19f14c8d5591_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/c2872436a2024b0fa82d19f14c8d5591_0,08b-42039
820cd7193f30420ebd8a636777291536_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/820cd7193f30420ebd8a636777291536_0,08b-42039
e5ba8717a32b4735971d8c276a8426c3_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/e5ba8717a32b4735971d8c276a8426c3_0,08b-42039
2df6cd2c0d2841099519744c6900d598_3,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/2df6cd2c0d2841099519744c6900d598_3,08b-42039
2df6cd2c0d2841099519744c6900d598_2,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/2df6cd2c0d2841099519744c6900d598_2,08b-42039
2df6cd2c0d2841099519744c6900d598_1,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/2df6cd2c0d2841099519744c6900d598_1,08b-42039
2df6cd2c0d2841099519744c6900d598_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/2df6cd2c0d2841099519744c6900d598_0,08b-42039
2df6cd2c0d2841099519744c6900d598_7,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/2df6cd2c0d2841099519744c6900d598_7,08b-42039
2df6cd2c0d2841099519744c6900d598_6,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/2df6cd2c0d2841099519744c6900d598_6,08b-42039
2df6cd2c0d2841099519744c6900d598_5,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/2df6cd2c0d2841099519744c6900d598_5,08b-42039
cacfbd3a2a27415098532d7c0f58b288_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/cacfbd3a2a27415098532d7c0f58b288_0,08b-42039
2df6cd2c0d2841099519744c6900d598_9,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/2df6cd2c0d2841099519744c6900d598_9,08b-42039
2df6cd2c0d2841099519744c6900d598_8,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/2df6cd2c0d2841099519744c6900d598_8,08b-42039
0525bd7ee048400db19bf3bd94399744_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/0525bd7ee048400db19bf3bd94399744_0,08b-42039
654e3a997ec446aca0ec73ac7783a451_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/654e3a997ec446aca0ec73ac7783a451_0,08b-42039
e1e217f2e5f94a0a8ea62f89d2d91a95_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/e1e217f2e5f94a0a8ea62f89d2d91a95_0,08b-42039
2e22b2310c11406d92bbf59a56a0ef37_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/2e22b2310c11406d92bbf59a56a0ef37_0,08b-42039
b8fed3ca011e4dbdb797ec80e4dac683_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/b8fed3ca011e4dbdb797ec80e4dac683_0,08b-42039
57acb38adf0c4be09422a20e68c6f65c_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/57acb38adf0c4be09422a20e68c6f65c_0,08b-42039
a642c870ad284c4c938a5c734c79345f_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/a642c870ad284c4c938a5c734c79345f_0,08b-42039
20f8469ca99e40b5bef1320c882ef523_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/20f8469ca99e40b5bef1320c882ef523_0,08b-42039
367c8c56c74d43178bdae6ba5ef9fab2_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/367c8c56c74d43178bdae6ba5ef9fab2_0,08b-42039
7e959ae0eac54333a70f90b445c4cbfa_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/7e959ae0eac54333a70f90b445c4cbfa_0,08b-42039
38cbcecfbdc24d54a0bac2c8877e6d3d,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/38cbcecfbdc24d54a0bac2c8877e6d3d,08b-42039
32fbbeb3a7da4b9a8307af329c79c477_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/32fbbeb3a7da4b9a8307af329c79c477_0,08b-42039
2df6cd2c0d2841099519744c6900d598_15,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/2df6cd2c0d2841099519744c6900d598_15,08b-42039
2df6cd2c0d2841099519744c6900d598_14,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/2df6cd2c0d2841099519744c6900d598_14,08b-42039
2df6cd2c0d2841099519744c6900d598_13,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/2df6cd2c0d2841099519744c6900d598_13,08b-42039
2df6cd2c0d2841099519744c6900d598_12,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/2df6cd2c0d2841099519744c6900d598_12,08b-42039
2df6cd2c0d2841099519744c6900d598_11,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/2df6cd2c0d2841099519744c6900d598_11,08b-42039
2df6cd2c0d2841099519744c6900d598_10,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/2df6cd2c0d2841099519744c6900d598_10,08b-42039
4a1aceeb3cd44a808e980222c7664517_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/4a1aceeb3cd44a808e980222c7664517_0,08b-42039
0b46324ef23c45638f1fb10b75918306_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/0b46324ef23c45638f1fb10b75918306_0,08b-42039
0d345604591b4656af34fe1f6d585add_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/0d345604591b4656af34fe1f6d585add_0,08b-42039
eb06e688166e495a945f78baae6d5dcc_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/eb06e688166e495a945f78baae6d5dcc_0,08b-42039
2b33efe690c142af871e037b17d316ac_0,http://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/2b33efe690c142af871e037b17d316ac_0,08b-42039
ac458fcf5bd24a5a8dfeef24776d6cb0_0,http://data-dauphinco.opendata.arcgis.com/datasets/ac458fcf5bd24a5a8dfeef24776d6cb0_0,08b-42043
56d81bee56a8427eb0a34f8c1b6c34ad_0,http://data-phl.opendata.arcgis.com/datasets/56d81bee56a8427eb0a34f8c1b6c34ad_0,08c-02
89ec514b1ef24d7ca4975655ee2c9d0a_0,http://ogrip-geohio.opendata.arcgis.com/datasets/89ec514b1ef24d7ca4975655ee2c9d0a_0,11a-01
04061b5f10f0466e977d4adbef230be4,http://ogrip-geohio.opendata.arcgis.com/datasets/04061b5f10f0466e977d4adbef230be4,11a-01
a61238ef30144163abcf7dabcedf05ad_0,http://ogrip-geohio.opendata.arcgis.com/datasets/a61238ef30144163abcf7dabcedf05ad_0,11a-01
4017952b0a2d4e3e8a14cb43a2cfc0ac_0,http://ogrip-geohio.opendata.arcgis.com/datasets/4017952b0a2d4e3e8a14cb43a2cfc0ac_0,11a-01
972b0aa316ea4c72a7168129e59cbfe5_0,http://ogrip-geohio.opendata.arcgis.com/datasets/972b0aa316ea4c72a7168129e59cbfe5_0,11a-01
2aac912ec660423ab767df1aef6fb473_1,http://ogrip-geohio.opendata.arcgis.com/datasets/2aac912ec660423ab767df1aef6fb473_1,11a-01
3e1a50189afd4dbbb0a30980d2b58f02,http://ogrip-geohio.opendata.arcgis.com/datasets/3e1a50189afd4dbbb0a30980d2b58f02,11a-01
03807f0e494e42809e0cc4131898af4d_0,http://ogrip-geohio.opendata.arcgis.com/datasets/03807f0e494e42809e0cc4131898af4d_0,11a-01
f4e96dcbd55649f1a9940bb1d0d22375_0,http://ogrip-geohio.opendata.arcgis.com/datasets/f4e96dcbd55649f1a9940bb1d0d22375_0,11a-01
3d1898d4c10f45288bdd935f4c00993c,http://ogrip-geohio.opendata.arcgis.com/datasets/3d1898d4c10f45288bdd935f4c00993c,11a-01
66677e01391944269492685f3188645d,http://ogrip-geohio.opendata.arcgis.com/datasets/66677e01391944269492685f3188645d,11a-01
cd230ce8ad2c463daf7e4bd1e1ca094a_0,http://ogrip-geohio.opendata.arcgis.com/datasets/cd230ce8ad2c463daf7e4bd1e1ca094a_0,11a-01
15d30678d5d04c0f86c102adf6d3a452,http://ogrip-geohio.opendata.arcgis.com/datasets/15d30678d5d04c0f86c102adf6d3a452,11a-01
78e28528378c478a98415cb757f368fe,http://ogrip-geohio.opendata.arcgis.com/datasets/78e28528378c478a98415cb757f368fe,11a-01
a49ad4b47563479db510f25da89f41b4_0,http://ogrip-geohio.opendata.arcgis.com/datasets/a49ad4b47563479db510f25da89f41b4_0,11a-01
cbc5c284dcbf4421afbbc445d466c0fa_0,http://ogrip-geohio.opendata.arcgis.com/datasets/cbc5c284dcbf4421afbbc445d466c0fa_0,11a-01
066b04f3acd34c778cb0a095fe535b5e,http://ogrip-geohio.opendata.arcgis.com/datasets/066b04f3acd34c778cb0a095fe535b5e,11a-01
1b42181ea1414207973c2fce8aef38a2_0,http://ogrip-geohio.opendata.arcgis.com/datasets/1b42181ea1414207973c2fce8aef38a2_0,11a-01
9a0c31b7faca4cd6a03cd9717fa6efc6,http://ogrip-geohio.opendata.arcgis.com/datasets/9a0c31b7faca4cd6a03cd9717fa6efc6,11a-01
fc2866bb284e420991ce7447832efeea_0,http://ogrip-geohio.opendata.arcgis.com/datasets/fc2866bb284e420991ce7447832efeea_0,11a-01
ef795a5ba5384fcea0f1444cb9cca6af,http://ogrip-geohio.opendata.arcgis.com/datasets/ef795a5ba5384fcea0f1444cb9cca6af,11a-01
e117f060d42f44519ddf6cb0e00b115f_0,http://ogrip-geohio.opendata.arcgis.com/datasets/e117f060d42f44519ddf6cb0e00b115f_0,11a-01
a49ad4b47563479db510f25da89f41b4_0,http://data-cuyahoga.opendata.arcgis.com/datasets/a49ad4b47563479db510f25da89f41b4_0,11b-39035
cd230ce8ad2c463daf7e4bd1e1ca094a_0,http://data-cuyahoga.opendata.arcgis.com/datasets/cd230ce8ad2c463daf7e4bd1e1ca094a_0,11b-39035
2aac912ec660423ab767df1aef6fb473_1,http://data-cuyahoga.opendata.arcgis.com/datasets/2aac912ec660423ab767df1aef6fb473_1,11b-39035
fc2866bb284e420991ce7447832efeea_0,http://data-cuyahoga.opendata.arcgis.com/datasets/fc2866bb284e420991ce7447832efeea_0,11b-39035
a9bd10d60e264ff38034dc7f4ceac00e,http://gisdata-dupage.opendata.arcgis.com/datasets/a9bd10d60e264ff38034dc7f4ceac00e,12b-17043
06dc1f4d43904b0890c4d8ce6eff5344,http://gisdata-dupage.opendata.arcgis.com/datasets/06dc1f4d43904b0890c4d8ce6eff5344,12b-17043
20234d37e2b24cf1bd93e0ebfd392325,http://gisdata-dupage.opendata.arcgis.com/datasets/20234d37e2b24cf1bd93e0ebfd392325,12b-17043
18528127234b4b209e884d8e67910b4b,http://gisdata-dupage.opendata.arcgis.com/datasets/18528127234b4b209e884d8e67910b4b,12b-17043
4893575b90864141acae986acec1ee00,http://data-lakecountyil.opendata.arcgis.com/datasets/4893575b90864141acae986acec1ee00,12b-17097
96e183a5e3c3409ba5525fe107981606,http://data-lakecountyil.opendata.arcgis.com/datasets/96e183a5e3c3409ba5525fe107981606,12b-17097
3d374a407f46499f9ead70c47946c2f2,http://data-lakecountyil.opendata.arcgis.com/datasets/3d374a407f46499f9ead70c47946c2f2,12b-17097
5b743fcaf9c74bf0be2da928f8035f7a,http://data-lakecountyil.opendata.arcgis.com/datasets/5b743fcaf9c74bf0be2da928f8035f7a,12b-17097
6ee9533b38864bc8ac63b3f92dc1fc0b,http://data-lakecountyil.opendata.arcgis.com/datasets/6ee9533b38864bc8ac63b3f92dc1fc0b,12b-17097
ec48059c62dd4817a975327725fcf12a,http://data-lakecountyil.opendata.arcgis.com/datasets/ec48059c62dd4817a975327725fcf12a,12b-17097
a063a3c4a61f4a8f91617c4ea45d8eef,http://data-lakecountyil.opendata.arcgis.com/datasets/a063a3c4a61f4a8f91617c4ea45d8eef,12b-17097
c7855257d12b4047aa1ce0c3abb0bf03,http://data-lakecountyil.opendata.arcgis.com/datasets/c7855257d12b4047aa1ce0c3abb0bf03,12b-17097
