identifier,landingPage,portalName
873b-4xqf,https://data.baltimorecity.gov/api/views/873b-4xqf,04c-03
8brw-rm5x,https://data.baltimorecity.gov/api/views/8brw-rm5x,04c-03
8e3m-6y2b,https://data.baltimorecity.gov/api/views/8e3m-6y2b,04c-03
8f6f-h228,https://data.baltimorecity.gov/api/views/8f6f-h228,04c-03
8gnu-wkhp,https://data.baltimorecity.gov/api/views/8gnu-wkhp,04c-03
8hgm-7t56,https://data.baltimorecity.gov/api/views/8hgm-7t56,04c-03
8hgq-9pi6,https://data.baltimorecity.gov/api/views/8hgq-9pi6,04c-03
8s6d-nxcr,https://data.baltimorecity.gov/api/views/8s6d-nxcr,04c-03
8xrt-s4gs,https://data.baltimorecity.gov/api/views/8xrt-s4gs,04c-03
9836-hg6k,https://data.baltimorecity.gov/api/views/9836-hg6k,04c-03
9agw-sxsr,https://data.baltimorecity.gov/api/views/9agw-sxsr,04c-03
9bbz-8q88,https://data.baltimorecity.gov/api/views/9bbz-8q88,04c-03
9qgs-dngv,https://data.baltimorecity.gov/api/views/9qgs-dngv,04c-03
9sax-si6k,https://data.baltimorecity.gov/api/views/9sax-si6k,04c-03
a3qh-vp5x,https://data.baltimorecity.gov/api/views/a3qh-vp5x,04c-03
a4sr-x5f7,https://data.baltimorecity.gov/api/views/a4sr-x5f7,04c-03
a4xu-jwta,https://data.baltimorecity.gov/api/views/a4xu-jwta,04c-03
a69z-y3un,https://data.baltimorecity.gov/api/views/a69z-y3un,04c-03
a7zd-9znn,https://data.baltimorecity.gov/api/views/a7zd-9znn,04c-03
abs4-s3cu,https://data.baltimorecity.gov/api/views/abs4-s3cu,04c-03
ae36-yr2f,https://data.baltimorecity.gov/api/views/ae36-yr2f,04c-03
aivj-4x23,https://data.baltimorecity.gov/api/views/aivj-4x23,04c-03
am5j-sqbt,https://data.baltimorecity.gov/api/views/am5j-sqbt,04c-03
anx3-3nf2,https://data.baltimorecity.gov/api/views/anx3-3nf2,04c-03
aqgr-xx9h,https://data.baltimorecity.gov/api/views/aqgr-xx9h,04c-03
arbz-8wkp,https://data.baltimorecity.gov/api/views/arbz-8wkp,04c-03
atzp-3tnt,https://data.baltimorecity.gov/api/views/atzp-3tnt,04c-03
b2y4-vd6j,https://data.baltimorecity.gov/api/views/b2y4-vd6j,04c-03
bcxw-m234,https://data.baltimorecity.gov/api/views/bcxw-m234,04c-03
bd6x-nxgg,https://data.baltimorecity.gov/api/views/bd6x-nxgg,04c-03
bded-bhdg,https://data.baltimorecity.gov/api/views/bded-bhdg,04c-03
biyh-j8tc,https://data.baltimorecity.gov/api/views/biyh-j8tc,04c-03
bmeq-5ibw,https://data.baltimorecity.gov/api/views/bmeq-5ibw,04c-03
bqw3-z52q,https://data.baltimorecity.gov/api/views/bqw3-z52q,04c-03
brkm-svih,https://data.baltimorecity.gov/api/views/brkm-svih,04c-03
bse9-tznm,https://data.baltimorecity.gov/api/views/bse9-tznm,04c-03
bti3-9i6b,https://data.baltimorecity.gov/api/views/bti3-9i6b,04c-03
buxu-32qi,https://data.baltimorecity.gov/api/views/buxu-32qi,04c-03
bw56-mfb8,https://data.baltimorecity.gov/api/views/bw56-mfb8,04c-03
bwe2-46ev,https://data.baltimorecity.gov/api/views/bwe2-46ev,04c-03
bwg6-98m2,https://data.baltimorecity.gov/api/views/bwg6-98m2,04c-03
bwyj-zmj2,https://data.baltimorecity.gov/api/views/bwyj-zmj2,04c-03
byqd-cbfs,https://data.baltimorecity.gov/api/views/byqd-cbfs,04c-03
bywi-mtiu,https://data.baltimorecity.gov/api/views/bywi-mtiu,04c-03
bzgw-tgw8,https://data.baltimorecity.gov/api/views/bzgw-tgw8,04c-03
c2zq-3dmt,https://data.baltimorecity.gov/api/views/c2zq-3dmt,04c-03
ca8m-ir6r,https://data.baltimorecity.gov/api/views/ca8m-ir6r,04c-03
cdz5-3y2u,https://data.baltimorecity.gov/api/views/cdz5-3y2u,04c-03
cix3-h4cy,https://data.baltimorecity.gov/api/views/cix3-h4cy,04c-03
cpd3-yi9b,https://data.baltimorecity.gov/api/views/cpd3-yi9b,04c-03
cpxf-kxp3,https://data.baltimorecity.gov/api/views/cpxf-kxp3,04c-03
cut3-c4bx,https://data.baltimorecity.gov/api/views/cut3-c4bx,04c-03
d4vn-npju,https://data.baltimorecity.gov/api/views/d4vn-npju,04c-03
d5qv-m37h,https://data.baltimorecity.gov/api/views/d5qv-m37h,04c-03
d6qu-gptr,https://data.baltimorecity.gov/api/views/d6qu-gptr,04c-03
d7pd-kmdw,https://data.baltimorecity.gov/api/views/d7pd-kmdw,04c-03
d7rm-twet,https://data.baltimorecity.gov/api/views/d7rm-twet,04c-03
dk8d-dmq3,https://data.baltimorecity.gov/api/views/dk8d-dmq3,04c-03
dxx6-eiz4,https://data.baltimorecity.gov/api/views/dxx6-eiz4,04c-03
e29s-jddm,https://data.baltimorecity.gov/api/views/e29s-jddm,04c-03
e7gh-hui5,https://data.baltimorecity.gov/api/views/e7gh-hui5,04c-03
efa9-mewy,https://data.baltimorecity.gov/api/views/efa9-mewy,04c-03
efh8-n3mb,https://data.baltimorecity.gov/api/views/efh8-n3mb,04c-03
ei52-38au,https://data.baltimorecity.gov/api/views/ei52-38au,04c-03
en7c-zpkp,https://data.baltimorecity.gov/api/views/en7c-zpkp,04c-03
eqz4-iyw9,https://data.baltimorecity.gov/api/views/eqz4-iyw9,04c-03
es3e-9rfw,https://data.baltimorecity.gov/api/views/es3e-9rfw,04c-03
etsv-s5qj,https://data.baltimorecity.gov/api/views/etsv-s5qj,04c-03
f8a8-4x84,https://data.baltimorecity.gov/api/views/f8a8-4x84,04c-03
f9j5-5q9d,https://data.baltimorecity.gov/api/views/f9j5-5q9d,04c-03
f9ua-ivaj,https://data.baltimorecity.gov/api/views/f9ua-ivaj,04c-03
feax-3ycj,https://data.baltimorecity.gov/api/views/feax-3ycj,04c-03
fesm-tgxf,https://data.baltimorecity.gov/api/views/fesm-tgxf,04c-03
fh59-3d3c,https://data.baltimorecity.gov/api/views/fh59-3d3c,04c-03
fih5-s6pp,https://data.baltimorecity.gov/api/views/fih5-s6pp,04c-03
fjsq-ahyj,https://data.baltimorecity.gov/api/views/fjsq-ahyj,04c-03
fjx2-6db3,https://data.baltimorecity.gov/api/views/fjx2-6db3,04c-03
fvyg-ihz7,https://data.baltimorecity.gov/api/views/fvyg-ihz7,04c-03
g244-i383,https://data.baltimorecity.gov/api/views/g244-i383,04c-03
g5wn-pq7y,https://data.baltimorecity.gov/api/views/g5wn-pq7y,04c-03
g9ck-7zns,https://data.baltimorecity.gov/api/views/g9ck-7zns,04c-03
gdse-gybh,https://data.baltimorecity.gov/api/views/gdse-gybh,04c-03
gim5-45gr,https://data.baltimorecity.gov/api/views/gim5-45gr,04c-03
gqbd-j4a2,https://data.baltimorecity.gov/api/views/gqbd-j4a2,04c-03
grrd-c7p6,https://data.baltimorecity.gov/api/views/grrd-c7p6,04c-03
gsze-vqaj,https://data.baltimorecity.gov/api/views/gsze-vqaj,04c-03
gwdu-3ea2,https://data.baltimorecity.gov/api/views/gwdu-3ea2,04c-03
gx29-6wde,https://data.baltimorecity.gov/api/views/gx29-6wde,04c-03
h32e-c3r6,https://data.baltimorecity.gov/api/views/h32e-c3r6,04c-03
h77s-araf,https://data.baltimorecity.gov/api/views/h77s-araf,04c-03
h8cw-icn2,https://data.baltimorecity.gov/api/views/h8cw-icn2,04c-03
h8i5-gvdz,https://data.baltimorecity.gov/api/views/h8i5-gvdz,04c-03
hbs9-bbye,https://data.baltimorecity.gov/api/views/hbs9-bbye,04c-03
hcv4-ck7s,https://data.baltimorecity.gov/api/views/hcv4-ck7s,04c-03
hdyb-27ak,https://data.baltimorecity.gov/api/views/hdyb-27ak,04c-03
hkck-wphk,https://data.baltimorecity.gov/api/views/hkck-wphk,04c-03
hree-e35v,https://data.baltimorecity.gov/api/views/hree-e35v,04c-03
hrs6-bsyt,https://data.baltimorecity.gov/api/views/hrs6-bsyt,04c-03
hs6f-mzje,https://data.baltimorecity.gov/api/views/hs6f-mzje,04c-03
htv2-xgaj,https://data.baltimorecity.gov/api/views/htv2-xgaj,04c-03
hxzy-xjhi,https://data.baltimorecity.gov/api/views/hxzy-xjhi,04c-03
hyq3-8sxr,https://data.baltimorecity.gov/api/views/hyq3-8sxr,04c-03
hzrz-cfzs,https://data.baltimorecity.gov/api/views/hzrz-cfzs,04c-03
i7au-wwcm,https://data.baltimorecity.gov/api/views/i7au-wwcm,04c-03
i7fa-rw3k,https://data.baltimorecity.gov/api/views/i7fa-rw3k,04c-03
idqa-6rg3,https://data.baltimorecity.gov/api/views/idqa-6rg3,04c-03
ieq6-dzfz,https://data.baltimorecity.gov/api/views/ieq6-dzfz,04c-03
ifsa-6r6x,https://data.baltimorecity.gov/api/views/ifsa-6r6x,04c-03
igey-yuay,https://data.baltimorecity.gov/api/views/igey-yuay,04c-03
ijfz-2v3c,https://data.baltimorecity.gov/api/views/ijfz-2v3c,04c-03
ijuu-iee9,https://data.baltimorecity.gov/api/views/ijuu-iee9,04c-03
ipje-efsv,https://data.baltimorecity.gov/api/views/ipje-efsv,04c-03
iub8-xy78,https://data.baltimorecity.gov/api/views/iub8-xy78,04c-03
ja86-fbr2,https://data.baltimorecity.gov/api/views/ja86-fbr2,04c-03
jbuy-njx8,https://data.baltimorecity.gov/api/views/jbuy-njx8,04c-03
jcci-nzfy,https://data.baltimorecity.gov/api/views/jcci-nzfy,04c-03
jcix-cs5h,https://data.baltimorecity.gov/api/views/jcix-cs5h,04c-03
jnzn-um6e,https://data.baltimorecity.gov/api/views/jnzn-um6e,04c-03
jpa4-amcg,https://data.baltimorecity.gov/api/views/jpa4-amcg,04c-03
jpy8-sd3b,https://data.baltimorecity.gov/api/views/jpy8-sd3b,04c-03
jr2y-xtud,https://data.baltimorecity.gov/api/views/jr2y-xtud,04c-03
jraa-fcme,https://data.baltimorecity.gov/api/views/jraa-fcme,04c-03
jvie-mmbi,https://data.baltimorecity.gov/api/views/jvie-mmbi,04c-03
k2an-sant,https://data.baltimorecity.gov/api/views/k2an-sant,04c-03
k5ry-ef3g,https://data.baltimorecity.gov/api/views/k5ry-ef3g,04c-03
k78j-azhn,https://data.baltimorecity.gov/api/views/k78j-azhn,04c-03
k8kg-234b,https://data.baltimorecity.gov/api/views/k8kg-234b,04c-03
k99m-qqjz,https://data.baltimorecity.gov/api/views/k99m-qqjz,04c-03
kbdc-bpw3,https://data.baltimorecity.gov/api/views/kbdc-bpw3,04c-03
kbum-zhwz,https://data.baltimorecity.gov/api/views/kbum-zhwz,04c-03
knqu-n36w,https://data.baltimorecity.gov/api/views/knqu-n36w,04c-03
ks9x-34bk,https://data.baltimorecity.gov/api/views/ks9x-34bk,04c-03
ku4b-9db9,https://data.baltimorecity.gov/api/views/ku4b-9db9,04c-03
m3z4-c8pp,https://data.baltimorecity.gov/api/views/m3z4-c8pp,04c-03
m5av-ntyv,https://data.baltimorecity.gov/api/views/m5av-ntyv,04c-03
mvvs-32jm,https://data.baltimorecity.gov/api/views/mvvs-32jm,04c-03
mxnb-7k35,https://data.baltimorecity.gov/api/views/mxnb-7k35,04c-03
n4ma-fj3m,https://data.baltimorecity.gov/api/views/n4ma-fj3m,04c-03
ndiy-bquc,https://data.baltimorecity.gov/api/views/ndiy-bquc,04c-03
ngpc-bmqn,https://data.baltimorecity.gov/api/views/ngpc-bmqn,04c-03
nnac-my5w,https://data.baltimorecity.gov/api/views/nnac-my5w,04c-03
nsfe-bg53,https://data.baltimorecity.gov/api/views/nsfe-bg53,04c-03
ntqc-hu28,https://data.baltimorecity.gov/api/views/ntqc-hu28,04c-03
nu4k-rpv2,https://data.baltimorecity.gov/api/views/nu4k-rpv2,04c-03
nuyq-8gqp,https://data.baltimorecity.gov/api/views/nuyq-8gqp,04c-03
nxbm-dfav,https://data.baltimorecity.gov/api/views/nxbm-dfav,04c-03
ny2n-r2u3,https://data.baltimorecity.gov/api/views/ny2n-r2u3,04c-03
nyt9-6358,https://data.baltimorecity.gov/api/views/nyt9-6358,04c-03
p3rz-bb4s,https://data.baltimorecity.gov/api/views/p3rz-bb4s,04c-03
peea-eb6z,https://data.baltimorecity.gov/api/views/peea-eb6z,04c-03
peh2-3qyi,https://data.baltimorecity.gov/api/views/peh2-3qyi,04c-03
pmsa-54ri,https://data.baltimorecity.gov/api/views/pmsa-54ri,04c-03
pwux-936p,https://data.baltimorecity.gov/api/views/pwux-936p,04c-03
pz7m-xxp9,https://data.baltimorecity.gov/api/views/pz7m-xxp9,04c-03
q2vm-e9dp,https://data.baltimorecity.gov/api/views/q2vm-e9dp,04c-03
q8wm-4jcy,https://data.baltimorecity.gov/api/views/q8wm-4jcy,04c-03
qdb7-krzv,https://data.baltimorecity.gov/api/views/qdb7-krzv,04c-03
qm42-sbvb,https://data.baltimorecity.gov/api/views/qm42-sbvb,04c-03
qmw9-b8ep,https://data.baltimorecity.gov/api/views/qmw9-b8ep,04c-03
qqcv-ihn5,https://data.baltimorecity.gov/api/views/qqcv-ihn5,04c-03
quf7-tvzj,https://data.baltimorecity.gov/api/views/quf7-tvzj,04c-03
r4ur-u5nm,https://data.baltimorecity.gov/api/views/r4ur-u5nm,04c-03
r6mx-24tq,https://data.baltimorecity.gov/api/views/r6mx-24tq,04c-03
rqcx-gxpd,https://data.baltimorecity.gov/api/views/rqcx-gxpd,04c-03
rqna-ikwn,https://data.baltimorecity.gov/api/views/rqna-ikwn,04c-03
rsxz-vfkv,https://data.baltimorecity.gov/api/views/rsxz-vfkv,04c-03
rtbq-mnni,https://data.baltimorecity.gov/api/views/rtbq-mnni,04c-03
rxmt-tieg,https://data.baltimorecity.gov/api/views/rxmt-tieg,04c-03
ryvy-9zw6,https://data.baltimorecity.gov/api/views/ryvy-9zw6,04c-03
rz8b-wbi9,https://data.baltimorecity.gov/api/views/rz8b-wbi9,04c-03
s4yg-vpih,https://data.baltimorecity.gov/api/views/s4yg-vpih,04c-03
s9a5-vhdy,https://data.baltimorecity.gov/api/views/s9a5-vhdy,04c-03
s9kh-t3xq,https://data.baltimorecity.gov/api/views/s9kh-t3xq,04c-03
sahf-ejpz,https://data.baltimorecity.gov/api/views/sahf-ejpz,04c-03
sbrb-b88s,https://data.baltimorecity.gov/api/views/sbrb-b88s,04c-03
sfr6-579t,https://data.baltimorecity.gov/api/views/sfr6-579t,04c-03
si7z-kint,https://data.baltimorecity.gov/api/views/si7z-kint,04c-03
sicc-m9it,https://data.baltimorecity.gov/api/views/sicc-m9it,04c-03
smdi-xa2t,https://data.baltimorecity.gov/api/views/smdi-xa2t,04c-03
srkw-68js,https://data.baltimorecity.gov/api/views/srkw-68js,04c-03
ss3f-ziqz,https://data.baltimorecity.gov/api/views/ss3f-ziqz,04c-03
sueb-4s73,https://data.baltimorecity.gov/api/views/sueb-4s73,04c-03
svmu-dhd6,https://data.baltimorecity.gov/api/views/svmu-dhd6,04c-03
svvk-5a7n,https://data.baltimorecity.gov/api/views/svvk-5a7n,04c-03
szdh-pp97,https://data.baltimorecity.gov/api/views/szdh-pp97,04c-03
t2i3-2296,https://data.baltimorecity.gov/api/views/t2i3-2296,04c-03
t6pf-gmqi,https://data.baltimorecity.gov/api/views/t6pf-gmqi,04c-03
t7sb-aegk,https://data.baltimorecity.gov/api/views/t7sb-aegk,04c-03
t7tk-reum,https://data.baltimorecity.gov/api/views/t7tk-reum,04c-03
t8n4-my4m,https://data.baltimorecity.gov/api/views/t8n4-my4m,04c-03
tau7-6emy,https://data.baltimorecity.gov/api/views/tau7-6emy,04c-03
tgtv-wr5u,https://data.baltimorecity.gov/api/views/tgtv-wr5u,04c-03
tjvz-kabt,https://data.baltimorecity.gov/api/views/tjvz-kabt,04c-03
tpag-zk4d,https://data.baltimorecity.gov/api/views/tpag-zk4d,04c-03
u4j4-ja4n,https://data.baltimorecity.gov/api/views/u4j4-ja4n,04c-03
u7bw-gha5,https://data.baltimorecity.gov/api/views/u7bw-gha5,04c-03
u84u-u5hb,https://data.baltimorecity.gov/api/views/u84u-u5hb,04c-03
ubis-rh9m,https://data.baltimorecity.gov/api/views/ubis-rh9m,04c-03
uqwn-g6hs,https://data.baltimorecity.gov/api/views/uqwn-g6hs,04c-03
us2p-bijb,https://data.baltimorecity.gov/api/views/us2p-bijb,04c-03
use2-r5yh,https://data.baltimorecity.gov/api/views/use2-r5yh,04c-03
utne-q9c6,https://data.baltimorecity.gov/api/views/utne-q9c6,04c-03
uuev-6p46,https://data.baltimorecity.gov/api/views/uuev-6p46,04c-03
uukz-aw5g,https://data.baltimorecity.gov/api/views/uukz-aw5g,04c-03
uuwk-975y,https://data.baltimorecity.gov/api/views/uuwk-975y,04c-03
v2z7-vjmj,https://data.baltimorecity.gov/api/views/v2z7-vjmj,04c-03
v5un-pb4e,https://data.baltimorecity.gov/api/views/v5un-pb4e,04c-03
vanx-ubga,https://data.baltimorecity.gov/api/views/vanx-ubga,04c-03
vchf-3xpa,https://data.baltimorecity.gov/api/views/vchf-3xpa,04c-03
vew7-h25c,https://data.baltimorecity.gov/api/views/vew7-h25c,04c-03
vvi4-ef6w,https://data.baltimorecity.gov/api/views/vvi4-ef6w,04c-03
w28m-utix,https://data.baltimorecity.gov/api/views/w28m-utix,04c-03
w4m2-eiyg,https://data.baltimorecity.gov/api/views/w4m2-eiyg,04c-03
wasd-qc7e,https://data.baltimorecity.gov/api/views/wasd-qc7e,04c-03
wh9c-xr5p,https://data.baltimorecity.gov/api/views/wh9c-xr5p,04c-03
whtk-uik2,https://data.baltimorecity.gov/api/views/whtk-uik2,04c-03
wsfq-mvij,https://data.baltimorecity.gov/api/views/wsfq-mvij,04c-03
wwvu-583r,https://data.baltimorecity.gov/api/views/wwvu-583r,04c-03
xmpa-487w,https://data.baltimorecity.gov/api/views/xmpa-487w,04c-03
xv8d-bwgi,https://data.baltimorecity.gov/api/views/xv8d-bwgi,04c-03
xviu-ezkt,https://data.baltimorecity.gov/api/views/xviu-ezkt,04c-03
xzfj-gyms,https://data.baltimorecity.gov/api/views/xzfj-gyms,04c-03
y3aa-iwrk,https://data.baltimorecity.gov/api/views/y3aa-iwrk,04c-03
