identifier,landingPage,portalName
5xy3-7vqm,https://data.baltimorecity.gov/api/views/5xy3-7vqm,04c-03
67u5-qhe5,https://data.baltimorecity.gov/api/views/67u5-qhe5,04c-03
6h89-p65s,https://data.baltimorecity.gov/api/views/6h89-p65s,04c-03
6jcd-xgn7,https://data.baltimorecity.gov/api/views/6jcd-xgn7,04c-03
6s8f-7kzj,https://data.baltimorecity.gov/api/views/6s8f-7kzj,04c-03
7ven-7w83,https://data.baltimorecity.gov/api/views/7ven-7w83,04c-03
8ex8-x48x,https://data.baltimorecity.gov/api/views/8ex8-x48x,04c-03
8fyd-65fm,https://data.baltimorecity.gov/api/views/8fyd-65fm,04c-03
97wh-u9j5,https://data.baltimorecity.gov/api/views/97wh-u9j5,04c-03
a93p-s7qi,https://data.baltimorecity.gov/api/views/a93p-s7qi,04c-03
asni-bwkv,https://data.baltimorecity.gov/api/views/asni-bwkv,04c-03
bc4b-9hw6,https://data.baltimorecity.gov/api/views/bc4b-9hw6,04c-03
c5xq-aur8,https://data.baltimorecity.gov/api/views/c5xq-aur8,04c-03
ddk6-vkzz,https://data.baltimorecity.gov/api/views/ddk6-vkzz,04c-03
deus-s85f,https://data.baltimorecity.gov/api/views/deus-s85f,04c-03
djfn-4yux,https://data.baltimorecity.gov/api/views/djfn-4yux,04c-03
ebjs-9g6p,https://data.baltimorecity.gov/api/views/ebjs-9g6p,04c-03
fgn8-nd4r,https://data.baltimorecity.gov/api/views/fgn8-nd4r,04c-03
fp7p-49rw,https://data.baltimorecity.gov/api/views/fp7p-49rw,04c-03
fsdi-qtcw,https://data.baltimorecity.gov/api/views/fsdi-qtcw,04c-03
fy7v-tvcr,https://data.baltimorecity.gov/api/views/fy7v-tvcr,04c-03
gapu-ayid,https://data.baltimorecity.gov/api/views/gapu-ayid,04c-03
hb4r-jwk7,https://data.baltimorecity.gov/api/views/hb4r-jwk7,04c-03
ii5p-ydpz,https://data.baltimorecity.gov/api/views/ii5p-ydpz,04c-03
jbwe-hmsf,https://data.baltimorecity.gov/api/views/jbwe-hmsf,04c-03
jk3c-vrfy,https://data.baltimorecity.gov/api/views/jk3c-vrfy,04c-03
kekj-qd4s,https://data.baltimorecity.gov/api/views/kekj-qd4s,04c-03
kspg-h6c8,https://data.baltimorecity.gov/api/views/kspg-h6c8,04c-03
m745-mjez,https://data.baltimorecity.gov/api/views/m745-mjez,04c-03
mbft-kjwe,https://data.baltimorecity.gov/api/views/mbft-kjwe,04c-03
nks7-9bji,https://data.baltimorecity.gov/api/views/nks7-9bji,04c-03
nsuz-8g9d,https://data.baltimorecity.gov/api/views/nsuz-8g9d,04c-03
r3qj-2ifh,https://data.baltimorecity.gov/api/views/r3qj-2ifh,04c-03
rt4h-35ky,https://data.baltimorecity.gov/api/views/rt4h-35ky,04c-03
ry69-unsb,https://data.baltimorecity.gov/api/views/ry69-unsb,04c-03
semr-xb93,https://data.baltimorecity.gov/api/views/semr-xb93,04c-03
uga5-5yms,https://data.baltimorecity.gov/api/views/uga5-5yms,04c-03
urqx-c4wg,https://data.baltimorecity.gov/api/views/urqx-c4wg,04c-03
vh9s-zq9a,https://data.baltimorecity.gov/api/views/vh9s-zq9a,04c-03
vr5g-pnsq,https://data.baltimorecity.gov/api/views/vr5g-pnsq,04c-03
w8j7-fs42,https://data.baltimorecity.gov/api/views/w8j7-fs42,04c-03
wi5w-2m5r,https://data.baltimorecity.gov/api/views/wi5w-2m5r,04c-03
wite-tpa7,https://data.baltimorecity.gov/api/views/wite-tpa7,04c-03
x93f-xkn4,https://data.baltimorecity.gov/api/views/x93f-xkn4,04c-03
xx6j-36pv,https://data.baltimorecity.gov/api/views/xx6j-36pv,04c-03
