Identifier,Bounding Box,,,,,,
UMN_ALMA:9916618230001701,,,,,,,
UMN_ALMA:9916199580001701,,,,,,,
UMN_ALMA:9917876860001701,,,,,,,
UMN_ALMA:9917362920001701,,,,,,,
UMN_ALMA:9918351430001701,,,,,,,
UMN_ALMA:9918351430001701,,,,,,,
UMN_ALMA:9918660500001701,,,,,,,
UMN_ALMA:9912637900001701,,,,,,,
UMN_ALMA:9912638940001701,,,,,,,
UMN_ALMA:9918384160001701,,,,,,,
UMN_ALMA:9918383930001701,,,,,,,
UMN_ALMA:9912094280001701,,,,,,,
UMN_ALMA:9918203700001701,,,,,,,
UMN_ALMA:9919068480001701,,,,,,,
UMN_ALMA:9915104920001701,,,,,,,
UMN_ALMA:9915104920001701,,,,,,,
UMN_ALMA:9912650150001701,,,,,,,
UMN_ALMA:9915699940001701,,,,,,,
UMN_ALMA:9916635500001701,,,,,,,
UMN_ALMA:9917866150001701,,,,,,,
UMN_ALMA:9917399510001701,,,,,,,
UMN_ALMA:9913678450001701,,,,,,,
UMN_ALMA:9924825250001701,,,,,,,
UMN_ALMA:9922086090001701,,,,,,,
UMN_ALMA:9927557950001701,,,,,,,
UMN_ALMA:9927565810001701,,,,,,,
UMN_ALMA:9927565810001701,,,,,,,
UMN_ALMA:9923362010001701,,,,,,,
UMN_ALMA:9925924470001701,,,,,,,
UMN_ALMA:9925924470001701,,,,,,,
UMN_ALMA:9925924470001701,,,,,,,
UMN_ALMA:9922898150001701,,,,,,,
UMN_ALMA:9928729940001701,,,,,,,
UMN_ALMA:9921794560001701,,,,,,,
UMN_ALMA:9923515220001701,,,,,,,
UMN_ALMA:9926852820001701,,,,,,,
UMN_ALMA:9924683850001701,,,,,,,
UMN_ALMA:9919899280001701,,,,,,,
UMN_ALMA:9920620330001701,,,,,,,
UMN_ALMA:9921805400001701,,,,,,,
UMN_ALMA:9927568660001701,,,,,,,
UMN_ALMA:9919888740001701,,,,,,,
UMN_ALMA:9923363690001701,,,,,,,
UMN_ALMA:9926219920001701,,,,,,,
UMN_ALMA:9926219920001701,,,,,,,
UMN_ALMA:9926219920001701,,,,,,,
UMN_ALMA:9921481340001701,,,,,,,
UMN_ALMA:9919890630001701,,,,,,,
UMN_ALMA:9921038780001701,,,,,,,
UMN_ALMA:9926877530001701,,,,,,,
UMN_ALMA:9921564190001701,,,,,,,
UMN_ALMA:9921564190001701,,,,,,,
UMN_ALMA:9921029810001701,,,,,,,
UMN_ALMA:9923073960001701,,,,,,,
UMN_ALMA:9927409610001701,,,,,,,
UMN_ALMA:9923140120001701,,,,,,,
UMN_ALMA:9923529510001701,,,,,,,
UMN_ALMA:9922502610001701,,,,,,,
UMN_ALMA:9926705980001701,,,,,,,
UMN_ALMA:9923518220001701,,,,,,,
UMN_ALMA:9923518220001701,,,,,,,
UMN_ALMA:9924911090001701,,,,,,,
UMN_ALMA:9927486160001701,,,,,,,
UMN_ALMA:9922680830001701,,,,,,,
UMN_ALMA:9924317280001701,,,,,,,
UMN_ALMA:9923719910001701,,,,,,,
UMN_ALMA:9928716330001701,,,,,,,
UMN_ALMA:9927484480001701,,,,,,,
UMN_ALMA:9923628270001701,,,,,,,
UMN_ALMA:9927578750001701,,,,,,,
UMN_ALMA:9927566950001701,,,,,,,
UMN_ALMA:9927086150001701,,,,,,,
UMN_ALMA:9921027540001701,,,,,,,
UMN_ALMA:9921041940001701,,,,,,,
UMN_ALMA:9923503440001701,,,,,,,
UMN_ALMA:9923735080001701,,,,,,,
UMN_ALMA:9963447650001701,,,,,,,
UMN_ALMA:9951739940001701,,,,,,,
UMN_ALMA:9963420830001701,,,,,,,
UMN_ALMA:9973943493601701,,,,,,,
UMN_ALMA:9916178090001701,,,,,,,
UMN_ALMA:9933558040001701,,,,,,,
UMN_ALMA:9975822905101701,,,,,,,
UMN_ALMA:9975418873001701,,,,,,,
UMN_ALMA:9976156486201701,,,,,,,
UMN_ALMA:9976470653401701,,,,,,,
UMN_ALMA:9976470653401701,,,,,,,
UMN_ALMA:9976470803001701,,,,,,,
UMN_ALMA:9976111898701701,,,,,,,
UMN_ALMA:9975421192901701,,,,,,,
UMN_ALMA:9975641903901701,,,,,,,
UMN_ALMA:9975596099801701,,,,,,,
UMN_ALMA:9975596099801701,,,,,,,
UMN_ALMA:9956434220001701,,,,,,,
UMN_ALMA:9963427920001701,,,,,,,
UMN_ALMA:9975654204701701,,,,,,,
UMN_ALMA:9975609190701701,,,,,,,
UMN_ALMA:9976561808301701,,,,,,,
UMN_ALMA:9976369503801701,,,,,,,
UMN_ALMA:9976470680601701,,,,,,,
UMN_ALMA:9950182510001701,,,,,,,
UMN_ALMA:9935012670001701,,,,,,,
UMN_ALMA:9963424700001701,,,,,,,
UMN_ALMA:9951764390001701,,,,,,,
UMN_ALMA:9963421520001701,,,,,,,
UMN_ALMA:9976715509001701,,,,,,,
UMN_ALMA:9973943496901701,,,,,,,
UMN_ALMA:9973943496901701,,,,,,,
UMN_ALMA:9951726420001701,,,,,,,
UMN_ALMA:9933524710001701,,,,,,,
UMN_ALMA:9923760680001701,,,,,,,
UMN_ALMA:9977713809001701,,,,,,,
UMN_ALMA:9977713808401701,,,,,,,
UMN_ALMA:9977713705601701,,,,,,,
UMN_ALMA:9977713705901701,,,,,,,
UMN_ALMA:9977713706001701,,,,,,,
UMN_ALMA:9975271998001701,,,,,,,
UMN_ALMA:9978507365501701,,,,,,,
UMN_ALMA:9927557950001701,,,,,,,
UMN_ALMA:9927561740001701,,,,,,,
UMN_ALMA:9978376381301701,,,,,,,
UMN_ALMA:9978376500801701,,,,,,,
UMN_ALMA:9927578250001701,,,,,,,
UMN_ALMA:9927578250001701,,,,,,,
UMN_ALMA:9978376428501701,,,,,,,
UMN_ALMA:9978376530201701,,,,,,,
UMN_ALMA:9978376727701701,,,,,,,
UMN_ALMA:9978344038101701,,,,,,,
UMN_ALMA:9959276080001701,,,,,,,
UMN_ALMA:9959276080001701,,,,,,,
UMN_ALMA:9959276080001701,,,,,,,
UMN_ALMA:9927560930001701,,,,,,,
UMN_ALMA:9927560930001701,,,,,,,
UMN_ALMA:9959276140001701,,,,,,,
UMN_ALMA:9973319190901701,,,,,,,
UMN_ALMA:9964717420001701,,,,,,,
UMN_ALMA:9973345809501701,,,,,,,
UMN_ALMA:9973933654701701,,,,,,,
UMN_ALMA:9919492290001701,,,,,,,
UMN_ALMA:9973519751101701,,,,,,,
UMN_ALMA:9973354601301701,,,,,,,
UMN_ALMA:9965010090001701,,,,,,,
UMN_ALMA:9973981203001701,,,,,,,
UMN_ALMA:9974044605001701,,,,,,,
UMN_ALMA:9940896520001701,,,,,,,
UMN_ALMA:9973981908401701,,,,,,,
UMN_ALMA:9974019908801701,,,,,,,
UMN_ALMA:9973936055601701,,,,,,,
UMN_ALMA:9974050708601701,,,,,,,
UMN_ALMA:9973974698001701,,,,,,,
UMN_ALMA:9973951013601701,,,,,,,
UMN_ALMA:9974050707801701,,,,,,,
UMN_ALMA:9973986407801701,,,,,,,
UMN_ALMA:9973991193901701,,,,,,,
UMN_ALMA:9973972409201701,,,,,,,
UMN_ALMA:9946603250001701,,,,,,,
UMN_ALMA:9973979306901701,,,,,,,
UMN_ALMA:9973944504601701,,,,,,,
UMN_ALMA:9973944608501701,,,,,,,
UMN_ALMA:9973973186801701,,,,,,,
UMN_ALMA:9973977704301701,,,,,,,
UMN_ALMA:9974029792101701,,,,,,,
UMN_ALMA:9973991197801701,,,,,,,
UMN_ALMA:9973981908801701,,,,,,,
UMN_ALMA:9973974704101701,,,,,,,
UMN_ALMA:9973979209801701,,,,,,,
UMN_ALMA:9973979307101701,,,,,,,
UMN_ALMA:9973978209301701,,,,,,,
UMN_ALMA:9973941079801701,,,,,,,
UMN_ALMA:9973950087501701,,,,,,,
UMN_ALMA:9973991806101701,,,,,,,
UMN_ALMA:9973999688601701,,,,,,,
UMN_ALMA:9973951846401701,,,,,,,
UMN_ALMA:9973941998101701,,,,,,,
UMN_ALMA:9973944508301701,,,,,,,
UMN_ALMA:9973992281601701,,,,,,,
UMN_ALMA:9973941681201701,,,,,,,
UMN_ALMA:9973941794901701,,,,,,,
UMN_ALMA:9974055208201701,,,,,,,
UMN_ALMA:9974055507201701,,,,,,,
UMN_ALMA:9974002886901701,,,,,,,
UMN_ALMA:9973942706101701,,,,,,,
UMN_ALMA:9973942708101701,,,,,,,
UMN_ALMA:9973942704601701,,,,,,,
UMN_ALMA:9973984904101701,,,,,,,
UMN_ALMA:9973984902701701,,,,,,,
UMN_ALMA:9973944503101701,,,,,,,
UMN_ALMA:9973944504901701,,,,,,,
UMN_ALMA:9973999687901701,,,,,,,
UMN_ALMA:9973999683601701,,,,,,,
UMN_ALMA:9974061809101701,,,,,,,
UMN_ALMA:9974047005301701,,,,,,,
UMN_ALMA:9920992380001701,,,,,,,
UMN_ALMA:9940801530001701,,,,,,,
UMN_ALMA:9974092596101701,,,,,,,
UMN_ALMA:9974857061901701,,,,,,,
UMN_ALMA:9974759205001701,,,,,,,
UMN_ALMA:9974759205001701,,,,,,,
UMN_ALMA:9949958340001701,,,,,,,
UMN_ALMA:9974759609701701,,,,,,,
UMN_ALMA:9974773808901701,,,,,,,
UMN_ALMA:9951303670001701,,,,,,,
UMN_ALMA:9951303670001701,,,,,,,
UMN_ALMA:9951303670001701,,,,,,,
UMN_ALMA:9951303670001701,,,,,,,
UMN_ALMA:9951303670001701,,,,,,,
UMN_ALMA:9951303670001701,,,,,,,
UMN_ALMA:9951303670001701,,,,,,,
UMN_ALMA:9951303670001701,,,,,,,
UMN_ALMA:9951303670001701,,,,,,,
UMN_ALMA:9951303670001701,,,,,,,
UMN_ALMA:9951303670001701,,,,,,,
UMN_ALMA:9951303670001701,,,,,,,
UMN_ALMA:9951303670001701,,,,,,,
UMN_ALMA:9951303670001701,,,,,,,
UMN_ALMA:9951303670001701,,,,,,,
UMN_ALMA:9951303670001701,,,,,,,
UMN_ALMA:9974771307901701,,,,,,,
UMN_ALMA:9974088490001701,,,,,,,
UMN_ALMA:9974841804601701,,,,,,,
UMN_ALMA:9974847375101701,,,,,,,
UMN_ALMA:9974819682701701,,,,,,,
UMN_ALMA:9974065709201701,,,,,,,
UMN_ALMA:9974797307201701,,,,,,,
UMN_ALMA:9974761706901701,,,,,,,
UMN_ALMA:9974117639701701,,,,,,,
UMN_ALMA:9974819671801701,,,,,,,
UMN_ALMA:9974088493401701,,,,,,,
UMN_ALMA:9974088393901701,,,,,,,
UMN_ALMA:9974841593101701,,,,,,,
UMN_ALMA:9974844102401701,,,,,,,
UMN_ALMA:9974841802801701,,,,,,,
UMN_ALMA:9974837702201701,,,,,,,
UMN_ALMA:9974844102801701,,,,,,,
UMN_ALMA:9924347030001701,,,,,,,
UMN_ALMA:9926872760001701,,,,,,,
UMN_ALMA:9923510470001701,,,,,,,
UMN_ALMA:9922502610001701,,,,,,,
UMN_ALMA:9922502610001701,,,,,,,
UMN_ALMA:9922092760001701,,,,,,,
UMN_ALMA:9927086300001701,,,,,,,
UMN_ALMA:9923495590001701,,,,,,,
UMN_ALMA:9927576990001701,,,,,,,
UMN_ALMA:9922673530001701,,,,,,,
UMN_ALMA:9923734660001701,,,,,,,
UMN_ALMA:9923710850001701,,,,,,,
UMN_ALMA:9922112030001701,,,,,,,
UMN_ALMA:9928563470001701,,,,,,,
UMN_ALMA:9928703320001701,,,,,,,
UMN_ALMA:9928716980001701,,,,,,,
UMN_ALMA:9924334020001701,,,,,,,
UMN_ALMA:9924359430001701,,,,,,,
UMN_ALMA:9922233630001701,,,,,,,
UMN_ALMA:9922239170001701,,,,,,,
UMN_ALMA:9922215780001701,,,,,,,
UMN_ALMA:9922380120001701,,,,,,,
UMN_ALMA:9922380380001701,,,,,,,
UMN_ALMA:9924986050001701,,,,,,,
UMN_ALMA:9924986050001701,,,,,,,
UMN_ALMA:9927494580001701,,,,,,,
UMN_ALMA:9923502700001701,,,,,,,
UMN_ALMA:9920739170001701,,,,,,,
UMN_ALMA:9922235360001701,,,,,,,
UMN_ALMA:9920611130001701,,,,,,,
UMN_ALMA:9922361310001701,,,,,,,
UMN_ALMA:9927877990001701,,,,,,,
UMN_ALMA:9921032300001701,,,,,,,
UMN_ALMA:9920727130001701,,,,,,,
UMN_ALMA:9924792150001701,,,,,,,
UMN_ALMA:9927566030001701,,,,,,,
UMN_ALMA:9931048490001701,,,,,,,
UMN_ALMA:9935237680001701,,,,,,,
UMN_ALMA:9931609660001701,,,,,,,
UMN_ALMA:9929379660001701,,,,,,,
UMN_ALMA:9931437500001701,,,,,,,
UMN_ALMA:9938785660001701,,,,,,,
UMN_ALMA:9937001960001701,,,,,,,
UMN_ALMA:9937001270001701,,,,,,,
UMN_ALMA:9936988280001701,,,,,,,
UMN_ALMA:9936988210001701,,,,,,,
UMN_ALMA:9936988120001701,,,,,,,
UMN_ALMA:9935931880001701,,,,,,,
UMN_ALMA:9931968830001701,,,,,,,
UMN_ALMA:9931951910001701,,,,,,,
UMN_ALMA:9935454060001701,,,,,,,
UMN_ALMA:9933344420001701,,,,,,,
UMN_ALMA:9930068550001701,,,,,,,
UMN_ALMA:9936467520001701,,,,,,,
UMN_ALMA:9934667950001701,,,,,,,
UMN_ALMA:9931944870001701,,,,,,,
UMN_ALMA:9929845060001701,,,,,,,
UMN_ALMA:9931800570001701,,,,,,,
UMN_ALMA:9935134510001701,,,,,,,
UMN_ALMA:9932712830001701,,,,,,,
UMN_ALMA:9931958710001701,,,,,,,
UMN_ALMA:9931699960001701,,,,,,,
UMN_ALMA:9935113180001701,,,,,,,
UMN_ALMA:9936988680001701,,,,,,,
UMN_ALMA:9931948040001701,,,,,,,
UMN_ALMA:9929822650001701,,,,,,,
UMN_ALMA:9931296410001701,,,,,,,
UMN_ALMA:9931607500001701,,,,,,,
UMN_ALMA:9935128570001701,,,,,,,
UMN_ALMA:9935468820001701,,,,,,,
UMN_ALMA:9931349920001701,,,,,,,
UMN_ALMA:9938970970001701,,,,,,,
UMN_ALMA:9936935010001701,,,,,,,
UMN_ALMA:9935131350001701,,,,,,,
UMN_ALMA:9936620080001701,,,,,,,
UMN_ALMA:9931528480001701,,,,,,,
UMN_ALMA:9935444970001701,,,,,,,
UMN_ALMA:9935106580001701,,,,,,,
UMN_ALMA:9932264330001701,,,,,,,
UMN_ALMA:9931944450001701,,,,,,,
UMN_ALMA:9931944450001701,,,,,,,
UMN_ALMA:9934924320001701,,,,,,,
UMN_ALMA:9933314120001701,,,,,,,
UMN_ALMA:9933314120001701,,,,,,,
UMN_ALMA:9935026210001701,,,,,,,
UMN_ALMA:9937385860001701,,,,,,,
UMN_ALMA:9931545190001701,,,,,,,
UMN_ALMA:9931321930001701,,,,,,,
UMN_ALMA:9931282910001701,,,,,,,
UMN_ALMA:9931291600001701,,,,,,,
UMN_ALMA:9931291600001701,,,,,,,
UMN_ALMA:9931291600001701,,,,,,,
UMN_ALMA:9931291600001701,,,,,,,
UMN_ALMA:9935137450001701,,,,,,,
UMN_ALMA:9939513630001701,,,,,,,
UMN_ALMA:9931673830001701,,,,,,,
UMN_ALMA:9934913370001701,,,,,,,
UMN_ALMA:9935127170001701,,,,,,,
UMN_ALMA:9937224600001701,,,,,,,
UMN_ALMA:9931304150001701,,,,,,,
UMN_ALMA:9960196150001701,,,,,,,
UMN_ALMA:9938970970001701,,,,,,,
UMN_ALMA:9938970970001701,,,,,,,
UMN_ALMA:9938970970001701,,,,,,,
UMN_ALMA:9938970970001701,,,,,,,
UMN_ALMA:9938970970001701,,,,,,,
UMN_ALMA:9938970970001701,,,,,,,
UMN_ALMA:9938970970001701,,,,,,,
UMN_ALMA:9938970970001701,,,,,,,
UMN_ALMA:9938970970001701,,,,,,,
UMN_ALMA:9938970970001701,,,,,,,
UMN_ALMA:9938970970001701,,,,,,,
UMN_ALMA:9938970970001701,,,,,,,
UMN_ALMA:9938970970001701,,,,,,,
UMN_ALMA:9938970970001701,,,,,,,
UMN_ALMA:9938970970001701,,,,,,,
UMN_ALMA:9938970970001701,,,,,,,
UMN_ALMA:9938970970001701,,,,,,,
UMN_ALMA:9973351704501701,,,,,,,
UMN_ALMA:9973352793701701,,,,,,,
UMN_ALMA:9948994680001701,,,,,,,
UMN_ALMA:9973355261901701,,,,,,,
UMN_ALMA:9960102510001701,,,,,,,
UMN_ALMA:9973617492201701,,,,,,,
UMN_ALMA:9973295170301701,,,,,,,
UMN_ALMA:9973344890801701,,,,,,,
UMN_ALMA:9963104280001701,,,,,,,
UMN_ALMA:9973319190901701,,,,,,,
UMN_ALMA:9960095300001701,,,,,,,
UMN_ALMA:9962803380001701,,,,,,,
UMN_ALMA:9973295400501701,,,,,,,
UMN_ALMA:9973941197401701,,,,,,,
UMN_ALMA:9974002904601701,,,,,,,
UMN_ALMA:9973981907901701,,,,,,,
UMN_ALMA:9974054609601701,,,,,,,
UMN_ALMA:9974029792601701,,,,,,,
UMN_ALMA:9973951809601701,,,,,,,
UMN_ALMA:9973941793401701,,,,,,,
UMN_ALMA:9973997803301701,,,,,,,
UMN_ALMA:9973977705101701,,,,,,,
UMN_ALMA:9973977705101701,,,,,,,
UMN_ALMA:9930188150001701,,,,,,,
UMN_ALMA:9973939898301701,,,,,,,
UMN_ALMA:9973980800701701,,,,,,,
UMN_ALMA:9974062209501701,,,,,,,
UMN_ALMA:9974050708401701,,,,,,,
UMN_ALMA:9974029792201701,,,,,,,
UMN_ALMA:9973943395601701,,,,,,,
